Source_Path,Destination_Path,Academic_Year,Term_or_Type,Doc_Nature,Subject,Level,Is_Scanned,OCR_Applied,Confidence_Score
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9355.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Needs_OCR\Year_Unknown_Term_Unknown_Physique_1AS_9355.pdf,Year_Unknown,Term_Unknown,Sujet,Physique,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9349.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Examen\Year_Unknown_Examen_Physique_1AS_9349.pdf,Year_Unknown,Examen,Sujet,Physique,1AS,True,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9315.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Exercices_Series\2020-2021\Exercices_Series_2020-2021_Physique_1AS_9315.pdf,2020-2021,Exercices_Series,Sujet,Physique,1AS,True,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9361.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\2020\Devoirs\2020_Devoirs_Physique_1AS_9361.pdf,2020,Devoirs,Sujet,Physique,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9359.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Needs_OCR\Year_Unknown_Term_Unknown_Physique_1AS_9359.pdf,Year_Unknown,Term_Unknown,Sujet,Physique,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9358.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Needs_OCR\Year_Unknown_Term_Unknown_Physique_1AS_9358.pdf,Year_Unknown,Term_Unknown,Sujet,Physique,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9363.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\2023\Devoirs\2023_Devoirs_Corrige_Physique_1AS_9363.pdf,2023,Devoirs,Corrige,Physique,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9365.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Exercices_Series\2019-2020\Exercices_Series_2019-2020_Physique_1AS_9365.pdf,2019-2020,Exercices_Series,Sujet,Physique,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9364.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\2016\Devoir_T2\2016_Devoir_T2_Physique_1AS_9364.pdf,2016,Devoir_T2,Sujet,Physique,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9367.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Needs_OCR\Year_Unknown_Term_Unknown_Physique_1AS_9367.pdf,Year_Unknown,Term_Unknown,Sujet,Physique,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9366.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Needs_OCR\Year_Unknown_Term_Unknown_Physique_1AS_9366.pdf,Year_Unknown,Term_Unknown,Sujet,Physique,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9360.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Needs_OCR\Year_Unknown_Term_Unknown_Physique_1AS_9360.pdf,Year_Unknown,Term_Unknown,Sujet,Physique,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9371.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Devoirs\Year_Unknown_Devoirs_Physique_1AS_9371.pdf,Year_Unknown,Devoirs,Sujet,Physique,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9372.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Devoir_T3\Year_Unknown_Devoir_T3_Corrige_Technologie_1AS_9372.pdf,Year_Unknown,Devoir_T3,Corrige,Technologie,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9373.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\2017-2018\Devoirs\2017-2018_Devoirs_Technologie_1AS_9373.pdf,2017-2018,Devoirs,Sujet,Technologie,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9368.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Needs_OCR\Year_Unknown_Term_Unknown_Physique_1AS_9368.pdf,Year_Unknown,Term_Unknown,Sujet,Physique,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9362.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Needs_OCR\Year_Unknown_Term_Unknown_Physique_1AS_9362.pdf,Year_Unknown,Term_Unknown,Sujet,Physique,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9375.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\2018\Devoirs\2018_Devoirs_Corrige_Physique_1AS_9375.pdf,2018,Devoirs,Corrige,Physique,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9370.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\2017-2018\Devoirs\2017-2018_Devoirs_Corrige_Physique_1AS_9370.pdf,2017-2018,Devoirs,Corrige,Physique,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9379.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\2017-2018\Devoirs\2017-2018_Devoirs_Physique_1AS_9379.pdf,2017-2018,Devoirs,Sujet,Physique,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9376.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Devoir_T3\Year_Unknown_Devoir_T3_Physique_1AS_9376.pdf,Year_Unknown,Devoir_T3,Sujet,Physique,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9378.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Devoirs\Year_Unknown_Devoirs_Physique_1AS_9378.pdf,Year_Unknown,Devoirs,Sujet,Physique,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9377.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\2017-2018\Devoirs\2017-2018_Devoirs_Technologie_1AS_9377.pdf,2017-2018,Devoirs,Sujet,Technologie,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9344.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Needs_OCR\Year_Unknown_Term_Unknown_Physique_1AS_9344.pdf,Year_Unknown,Term_Unknown,Sujet,Physique,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9374.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Devoirs\Year_Unknown_Devoirs_Physique_1AS_9374.pdf,Year_Unknown,Devoirs,Sujet,Physique,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9381.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Needs_OCR\Year_Unknown_Term_Unknown_Physique_1AS_9381.pdf,Year_Unknown,Term_Unknown,Sujet,Physique,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31429.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Unclassified\Year_Unknown_Term_Unknown_Sciences_1AS_31429.pdf,Year_Unknown,Term_Unknown,Sujet,Sciences,1AS,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31426.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\2020\Cours_Resumes_2020_Corrige_Sciences_1AS_31426.pdf,2020,Cours_Resumes,Corrige,Sciences,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31427.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Needs_OCR\Year_Unknown_Term_Unknown_Sciences_1AS_31427.pdf,Year_Unknown,Term_Unknown,Sujet,Sciences,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9382.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\2017-2018\Examen\2017-2018_Examen_Corrige_Physique_1AS_9382.pdf,2017-2018,Examen,Corrige,Physique,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9380.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Devoirs\Year_Unknown_Devoirs_Physique_1AS_9380.pdf,Year_Unknown,Devoirs,Sujet,Physique,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31432.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Sciences_1AS_31432.pdf,Year_Unknown,Cours_Resumes,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31433.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Sciences_1AS_31433.pdf,Year_Unknown,Cours_Resumes,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31428.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Unclassified\Year_Unknown_Term_Unknown_Sciences_1AS_31428.pdf,Year_Unknown,Term_Unknown,Sujet,Sciences,1AS,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31431.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Needs_OCR\Year_Unknown_Term_Unknown_Sciences_1AS_31431.pdf,Year_Unknown,Term_Unknown,Sujet,Sciences,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31435.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Needs_OCR\Year_Unknown_Term_Unknown_Sciences_1AS_31435.pdf,Year_Unknown,Term_Unknown,Sujet,Sciences,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31434.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Sciences_1AS_31434.pdf,Year_Unknown,Cours_Resumes,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31430.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Sciences_1AS_31430.pdf,Year_Unknown,Cours_Resumes,Sujet,Sciences,1AS,True,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9334.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Examen\Year_Unknown_Examen_Physique_1AS_9334.pdf,Year_Unknown,Examen,Sujet,Physique,1AS,True,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31436.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Needs_OCR\Year_Unknown_Term_Unknown_Sciences_1AS_31436.pdf,Year_Unknown,Term_Unknown,Sujet,Sciences,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9297.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Cours_Resumes\2019-2020\Cours_Resumes_2019-2020_Corrige_Physique_1AS_9297.pdf,2019-2020,Cours_Resumes,Corrige,Physique,1AS,False,True,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31437.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Sciences_1AS_31437.pdf,Year_Unknown,Cours_Resumes,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31440.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\2021\Examen\2021_Term_Unknown_Sciences_1AS_31440.pdf,2021,Term_Unknown,Sujet,Sciences,1AS,False,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31441.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Sciences_1AS_31441.pdf,Year_Unknown,Cours_Resumes,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31438.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Sciences_1AS_31438.pdf,Year_Unknown,Cours_Resumes,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31439.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\Exercices_Series_Sciences_1AS_31439.pdf,Year_Unknown,Exercices_Series,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9329.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\2017\Examen\2017_Term_Unknown_Corrige_Physique_1AS_9329.pdf,2017,Term_Unknown,Corrige,Physique,1AS,True,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31442.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Sciences_1AS_31442.pdf,Year_Unknown,Cours_Resumes,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31450.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Sciences_1AS_31450.pdf,Year_Unknown,Cours_Resumes,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31446.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Devoirs\Year_Unknown_Devoirs_Corrige_Technologie_1AS_31446.pdf,Year_Unknown,Devoirs,Corrige,Technologie,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31444.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Unclassified\Year_Unknown_Term_Unknown_Sciences_1AS_31444.pdf,Year_Unknown,Term_Unknown,Sujet,Sciences,1AS,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9272.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Trimestre_1\Year_Unknown_Trimestre_1_Physique_1AS_9272.pdf,Year_Unknown,Trimestre_1,Sujet,Physique,1AS,False,True,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31443.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Unclassified\Year_Unknown_Term_Unknown_Sciences_1AS_31443.pdf,Year_Unknown,Term_Unknown,Sujet,Sciences,1AS,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31447.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Sciences_1AS_31447.pdf,Year_Unknown,Cours_Resumes,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31454.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Needs_OCR\Year_Unknown_Term_Unknown_Sciences_1AS_31454.pdf,Year_Unknown,Term_Unknown,Sujet,Sciences,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31448.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Unclassified\Year_Unknown_Term_Unknown_Sciences_1AS_31448.pdf,Year_Unknown,Term_Unknown,Sujet,Sciences,1AS,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31451.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Sciences_1AS_31451.pdf,Year_Unknown,Cours_Resumes,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31449.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\2020-2021\Examen\2020-2021_Term_Unknown_Sciences_1AS_31449.pdf,2020-2021,Term_Unknown,Sujet,Sciences,1AS,False,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31452.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\Exercices_Series_Technologie_1AS_31452.pdf,Year_Unknown,Exercices_Series,Sujet,Technologie,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31457.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\Exercices_Series_Sciences_1AS_31457.pdf,Year_Unknown,Exercices_Series,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31453.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\Exercices_Series_Technologie_1AS_31453.pdf,Year_Unknown,Exercices_Series,Sujet,Technologie,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31455.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\Exercices_Series_Sciences_1AS_31455.pdf,Year_Unknown,Exercices_Series,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31456.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Devoirs\Year_Unknown_Devoirs_Sciences_1AS_31456.pdf,Year_Unknown,Devoirs,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31462.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\Exercices_Series_Sciences_1AS_31462.pdf,Year_Unknown,Exercices_Series,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31459.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\Exercices_Series_Sciences_1AS_31459.pdf,Year_Unknown,Exercices_Series,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9328.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Needs_OCR\Year_Unknown_Term_Unknown_Physique_1AS_9328.pdf,Year_Unknown,Term_Unknown,Sujet,Physique,1AS,True,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31469.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Corrige_Sciences_1AS_31469.pdf,Year_Unknown,Cours_Resumes,Corrige,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\9238.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\physique\Examen\Year_Unknown_Examen_Technologie_1AS_9238.pdf,Year_Unknown,Examen,Sujet,Technologie,1AS,False,True,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31466.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\Exercices_Series_Sciences_1AS_31466.pdf,Year_Unknown,Exercices_Series,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31468.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\Exercices_Series_Sciences_1AS_31468.pdf,Year_Unknown,Exercices_Series,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31465.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Devoirs\Year_Unknown_Devoirs_Sciences_1AS_31465.pdf,Year_Unknown,Devoirs,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31470.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Devoirs\Year_Unknown_Devoirs_Corrige_Sciences_1AS_31470.pdf,Year_Unknown,Devoirs,Corrige,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31474.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\Exercices_Series_Corrige_Sciences_1AS_31474.pdf,Year_Unknown,Exercices_Series,Corrige,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31472.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Devoirs\Year_Unknown_Devoirs_Sciences_1AS_31472.pdf,Year_Unknown,Devoirs,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31475.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Corrige_Sciences_1AS_31475.pdf,Year_Unknown,Cours_Resumes,Corrige,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31473.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Corrige_Sciences_1AS_31473.pdf,Year_Unknown,Cours_Resumes,Corrige,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31464.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\Cours_Resumes_Sciences_1AS_31464.pdf,Year_Unknown,Cours_Resumes,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31458.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\Exercices_Series_Sciences_1AS_31458.pdf,Year_Unknown,Exercices_Series,Sujet,Sciences,1AS,True,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31477.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\2023\Examen\2023_Term_Unknown_Sciences_1AS_31477.pdf,2023,Term_Unknown,Sujet,Sciences,1AS,False,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31478.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Cours_Resumes\2016-2017\Cours_Resumes_2016-2017_Corrige_Sciences_1AS_31478.pdf,2016-2017,Cours_Resumes,Corrige,Sciences,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31480.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Moudhakirat_Pedagogie\Moudhakirat_Pedagogie_Sciences_1AS_31480.pdf,Year_Unknown,Moudhakirat_Pedagogie,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31463.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\Exercices_Series_Sciences_1AS_31463.pdf,Year_Unknown,Exercices_Series,Sujet,Sciences,1AS,True,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31481.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Exercices_Series\2023\Exercices_Series_2023_Corrige_Sciences_1AS_31481.pdf,2023,Exercices_Series,Corrige,Sciences,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31482.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Moudhakirat_Pedagogie\Moudhakirat_Pedagogie_Sciences_1AS_31482.pdf,Year_Unknown,Moudhakirat_Pedagogie,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\9383.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\2012-2012\Examen\2012-2012_Term_Unknown_Sciences_1AS_9383.pdf,2012-2012,Term_Unknown,Sujet,Sciences,1AS,False,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31471.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Examen\Year_Unknown_Examen_Sciences_1AS_31471.pdf,Year_Unknown,Examen,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\9386.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\2016-2017\Devoir_T1\2016-2017_Devoir_T1_Sciences_1AS_9386.pdf,2016-2017,Devoir_T1,Sujet,Sciences,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31484.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Moudhakirat_Pedagogie\2022-2023\Moudhakirat_Pedagogie_2022-2023_Sciences_1AS_31484.pdf,2022-2023,Moudhakirat_Pedagogie,Sujet,Sciences,1AS,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31461.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Devoirs\Year_Unknown_Devoirs_Corrige_Sciences_1AS_31461.pdf,Year_Unknown,Devoirs,Corrige,Sciences,1AS,True,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\31460.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Devoirs\Year_Unknown_Devoirs_Sciences_1AS_31460.pdf,Year_Unknown,Devoirs,Sujet,Sciences,1AS,True,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\9387.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\الثانوية\1as\science\Examen\Year_Unknown_Examen_Sciences_1AS_9387.pdf,Year_Unknown,Examen,Sujet,Sciences,1AS,False,False,60
